order_id,user_id,product_id,quantity,amount,timestamp,status
4041,588,168,7,288.62,2024-04-30 19:26:00,pending
4042,785,128,10,150.2,2024-11-13 23:40:00,pending
4043,266,82,6,241.31,2024-11-18 09:35:00,pending
4044,618,172,2,22.31,2024-10-10 14:35:00,cancelled
4045,723,179,9,42.77,2024-09-04 17:02:00,cancelled
4046,126,185,5,206.93,2024-05-26 03:47:00,cancelled
4047,81,43,4,482.41,2024-01-16 00:27:00,cancelled
4048,595,122,3,128.94,2024-01-04 00:43:00,cancelled
4049,761,13,4,493.35,2024-11-12 17:52:00,completed
4050,423,165,8,371.35,2024-12-15 18:41:00,refunded
4051,430,114,8,288.16,2024-10-24 14:05:00,cancelled
4052,762,186,3,472.41,2024-07-27 20:31:00,cancelled
4053,901,87,1,169.75,2024-04-22 04:37:00,pending
4054,973,115,9,193.69,2024-12-18 05:30:00,completed
4055,33,12,7,247.56,2024-07-24 00:09:00,pending
4056,268,26,2,420.36,2024-12-08 10:20:00,pending
4057,912,136,1,387.88,2024-08-03 18:49:00,refunded
4058,354,187,5,145.78,2024-02-25 21:38:00,pending
4059,909,22,7,220.14,2024-09-25 05:57:00,refunded
4060,108,52,7,62.6,2024-11-12 07:16:00,cancelled
4061,968,40,9,419.78,2024-04-27 00:22:00,cancelled
4062,591,21,6,429.34,2024-02-25 00:22:00,pending
4063,37,126,10,281.88,2024-08-15 21:44:00,cancelled
4064,545,101,5,306.07,2024-03-25 10:38:00,pending
4065,230,90,9,325.78,2024-12-21 10:43:00,cancelled
4066,74,135,5,257.56,2024-10-30 14:11:00,completed
4067,401,64,7,227.35,2024-09-24 09:25:00,completed
4068,399,86,2,286.4,2024-07-26 14:15:00,completed
4069,963,54,4,439.81,2024-12-05 05:41:00,cancelled
4070,268,186,7,318.55,2024-03-07 15:54:00,cancelled
4071,843,18,9,266.18,2024-05-06 01:58:00,completed
4072,439,197,2,333.89,2024-04-13 20:53:00,completed
4073,183,29,1,493.76,2024-08-29 02:08:00,pending
4074,881,93,6,488.84,2024-09-14 02:15:00,pending
4075,8,8,6,121.73,2024-06-18 14:15:00,cancelled
4076,84,53,4,211.7,2024-07-08 11:27:00,pending
4077,24,69,3,177.11,2024-08-14 20:19:00,pending
4078,417,85,7,327.14,2024-09-07 06:54:00,cancelled
4079,137,190,6,464.93,2024-04-06 03:13:00,completed
4080,126,166,10,238.86,2024-03-19 07:55:00,refunded
4081,58,144,5,92.07,2024-04-18 11:25:00,refunded
4082,580,195,1,221.69,2024-08-23 08:49:00,completed
4083,120,90,4,431.87,2024-10-15 17:13:00,cancelled
4084,354,64,6,99.03,2024-10-05 14:44:00,refunded
4085,743,175,4,119.03,2024-02-24 14:23:00,completed
4086,563,167,3,290.0,2024-07-23 07:30:00,cancelled
4087,89,77,10,114.45,2024-10-13 06:44:00,cancelled
4088,534,40,3,290.74,2024-11-05 16:12:00,pending
4089,564,175,7,204.82,2024-10-17 19:23:00,refunded
4090,738,55,8,329.57,2024-03-28 19:16:00,pending
4091,841,188,9,168.48,2024-02-09 23:14:00,refunded
4092,320,24,5,162.12,2024-10-27 20:43:00,completed
4093,874,186,2,306.31,2024-01-28 04:34:00,pending
4094,902,181,7,131.33,2024-02-07 17:24:00,refunded
4095,880,28,4,348.63,2024-10-02 00:51:00,refunded
4096,310,186,3,306.25,2024-05-21 22:17:00,cancelled
4097,773,79,5,267.36,2024-03-22 20:30:00,pending
4098,219,78,2,336.35,2024-08-01 22:27:00,cancelled
4099,995,123,1,190.48,2024-06-06 13:26:00,refunded
4100,876,67,3,138.34,2024-06-29 09:32:00,pending
4101,321,5,10,377.08,2024-10-16 16:24:00,cancelled
4102,368,170,6,476.16,2024-10-07 10:36:00,pending
4103,848,138,3,92.42,2024-05-03 14:51:00,pending
4104,421,25,7,474.15,2024-10-20 15:26:00,pending
4105,501,137,1,360.33,2024-04-03 21:20:00,completed
4106,725,162,8,365.67,2024-03-27 10:04:00,cancelled
4107,679,153,3,496.07,2024-12-15 15:42:00,cancelled
4108,701,187,10,55.83,2024-12-03 09:41:00,refunded
4109,962,184,3,484.15,2024-09-25 11:02:00,completed
4110,983,190,1,350.43,2024-10-18 07:28:00,refunded
4111,272,163,2,181.54,2024-08-10 13:07:00,pending
4112,576,15,9,431.76,2024-11-29 23:31:00,pending
4113,97,36,10,430.75,2024-11-10 07:23:00,pending
4114,997,54,8,490.47,2024-09-12 04:50:00,cancelled
4115,935,80,4,404.29,2024-12-28 06:47:00,completed
4116,327,161,2,147.0,2024-01-03 05:40:00,completed
4117,493,55,9,60.6,2024-08-04 16:25:00,pending
4118,657,33,8,293.34,2024-03-17 19:01:00,refunded
4119,652,35,8,261.34,2024-11-09 18:40:00,refunded
4120,747,83,5,159.81,2024-11-13 03:20:00,cancelled
4121,888,77,10,418.31,2024-09-01 18:13:00,cancelled
4122,663,10,2,115.95,2024-12-25 02:03:00,cancelled
4123,154,40,3,274.17,2024-02-04 13:50:00,cancelled
4124,178,2,9,443.42,2024-06-23 13:55:00,refunded
4125,855,185,7,443.3,2024-11-10 11:54:00,completed
4126,221,16,7,463.34,2024-05-23 22:14:00,pending
4127,440,107,4,388.88,2024-03-13 17:57:00,pending
4128,73,66,4,286.76,2024-11-20 06:08:00,refunded
4129,716,194,1,489.06,2024-05-29 04:56:00,refunded
4130,231,73,10,356.56,2024-01-23 23:38:00,completed
4131,396,55,3,134.1,2024-07-06 04:41:00,cancelled
4132,42,43,7,330.19,2024-11-01 08:03:00,pending
4133,420,68,2,478.23,2024-10-18 18:02:00,completed
4134,945,121,7,181.75,2024-09-02 23:40:00,cancelled
4135,154,190,10,326.72,2024-07-31 01:45:00,cancelled
4136,946,119,8,145.15,2024-10-11 10:23:00,cancelled
4137,564,9,7,118.8,2024-02-05 12:01:00,pending
4138,778,165,3,467.33,2024-11-28 14:47:00,cancelled
4139,587,187,5,293.28,2024-04-22 20:39:00,refunded
4140,931,66,2,43.82,2024-07-13 23:44:00,cancelled
4141,333,128,6,444.71,2024-03-16 10:47:00,refunded
4142,71,199,9,488.5,2024-12-31 16:04:00,pending
4143,763,3,10,172.32,2024-11-17 20:56:00,cancelled
4144,168,104,2,45.5,2024-05-21 11:24:00,pending
4145,257,109,4,327.29,2024-11-18 16:52:00,pending
4146,488,133,1,59.13,2024-04-06 01:50:00,completed
4147,964,21,3,260.1,2024-11-12 10:49:00,cancelled
4148,115,54,5,134.31,2024-06-05 06:21:00,refunded
4149,870,92,2,293.15,2024-07-10 23:21:00,pending
4150,435,191,9,251.49,2024-03-02 07:10:00,refunded
4151,311,23,8,329.29,2024-06-22 10:54:00,refunded
4152,861,171,2,184.23,2024-01-18 17:42:00,completed
4153,84,113,8,63.07,2024-05-23 03:39:00,refunded
4154,28,40,1,480.17,2024-07-15 08:56:00,cancelled
4155,962,108,9,198.4,2024-12-17 20:25:00,completed
4156,924,53,2,229.27,2024-10-04 01:43:00,pending
4157,809,170,7,35.17,2024-03-26 04:17:00,completed
4158,647,167,3,63.77,2024-02-09 18:32:00,cancelled
4159,60,184,8,419.92,2024-12-19 02:42:00,completed
4160,447,9,1,22.54,2024-07-10 13:45:00,refunded
4161,891,82,4,97.04,2024-03-25 07:23:00,refunded
4162,902,189,1,427.7,2024-10-02 03:05:00,refunded
4163,213,62,4,412.04,2024-07-22 22:06:00,completed
4164,653,73,8,287.42,2024-05-12 04:09:00,cancelled
4165,299,65,7,483.54,2024-01-09 01:11:00,refunded
4166,809,112,3,302.93,2024-02-26 06:01:00,pending
4167,43,76,1,420.32,2024-03-27 11:51:00,cancelled
4168,50,26,1,426.94,2024-11-09 07:06:00,cancelled
4169,515,31,4,363.76,2024-06-12 10:47:00,pending
4170,626,44,7,78.32,2024-02-17 17:57:00,completed
4171,153,190,1,217.74,2024-01-21 13:46:00,refunded
4172,22,126,3,491.33,2024-12-17 07:14:00,completed
4173,400,55,3,370.25,2024-04-26 12:38:00,pending
4174,442,79,2,436.89,2024-02-02 04:05:00,completed
4175,222,140,9,224.73,2024-09-29 14:58:00,cancelled
4176,228,67,4,401.15,2024-10-03 21:38:00,cancelled
4177,772,46,1,275.44,2024-12-23 03:23:00,refunded
4178,720,9,9,377.29,2024-01-27 11:47:00,completed
4179,414,48,7,107.93,2024-06-26 11:55:00,cancelled
4180,79,187,5,197.9,2024-04-30 02:42:00,cancelled
4181,441,94,1,158.64,2024-09-08 09:28:00,cancelled
4182,328,100,1,158.21,2024-01-26 17:01:00,completed
4183,840,142,1,354.88,2024-03-10 03:21:00,pending
4184,322,44,5,486.35,2024-11-14 10:41:00,cancelled
4185,727,21,8,363.17,2024-02-26 04:52:00,completed
4186,857,192,5,348.53,2024-01-25 10:33:00,refunded
4187,782,59,3,126.31,2024-09-27 18:31:00,refunded
4188,943,193,5,496.59,2024-07-10 17:42:00,cancelled
4189,941,104,6,323.16,2024-09-02 23:00:00,pending
4190,803,7,2,46.03,2024-05-10 01:07:00,refunded
4191,220,18,4,183.06,2024-12-20 01:29:00,cancelled
4192,166,157,10,38.25,2024-04-05 22:46:00,pending
4193,731,79,1,136.03,2024-07-09 18:00:00,cancelled
4194,158,133,10,193.66,2024-01-25 18:23:00,cancelled
4195,344,126,9,312.09,2024-05-12 01:58:00,refunded
4196,285,64,7,190.9,2024-05-27 06:12:00,cancelled
4197,637,145,7,279.83,2024-03-21 23:37:00,refunded
4198,219,159,2,26.62,2024-04-12 01:33:00,cancelled
4199,242,37,6,159.16,2024-08-10 10:40:00,refunded
4200,688,22,1,384.08,2024-12-02 16:19:00,refunded
4201,158,106,5,65.08,2024-01-29 02:04:00,completed
4202,375,118,2,249.27,2024-07-06 00:10:00,cancelled
4203,26,17,10,288.18,2024-04-06 04:00:00,cancelled
4204,520,13,9,176.08,2024-11-23 13:36:00,refunded
4205,93,62,4,239.72,2024-04-14 17:47:00,cancelled
4206,320,46,9,482.09,2024-05-19 16:28:00,refunded
4207,880,45,9,111.26,2024-04-02 06:43:00,refunded
4208,266,169,2,212.1,2024-03-28 13:44:00,completed
4209,546,133,4,414.42,2024-09-02 11:02:00,refunded
4210,523,7,1,115.84,2024-04-13 18:54:00,refunded
4211,2,117,10,32.77,2024-04-23 13:20:00,cancelled
4212,160,103,2,345.3,2024-04-13 09:01:00,cancelled
4213,781,26,4,415.01,2024-11-11 06:54:00,cancelled
4214,29,59,1,58.09,2024-07-16 17:18:00,pending
4215,540,8,9,110.48,2024-06-22 14:30:00,refunded
4216,554,117,9,327.29,2024-05-15 00:02:00,completed
4217,621,100,2,151.02,2024-02-22 12:52:00,completed
4218,347,170,7,392.5,2024-01-29 15:04:00,completed
4219,862,106,6,79.79,2024-10-01 18:46:00,cancelled
4220,215,1,7,376.2,2024-02-10 16:13:00,cancelled
4221,734,31,3,217.98,2024-10-16 05:03:00,cancelled
4222,992,173,1,121.52,2024-04-03 14:15:00,cancelled
4223,968,97,9,56.43,2024-06-23 09:00:00,cancelled
4224,702,174,7,418.89,2024-12-16 17:19:00,completed
4225,12,176,2,229.09,2024-09-13 07:51:00,cancelled
4226,147,54,4,41.86,2024-08-03 02:51:00,cancelled
4227,741,165,7,273.3,2024-07-17 20:43:00,refunded
4228,735,90,7,484.12,2024-10-25 07:42:00,cancelled
4229,813,152,9,77.83,2024-08-26 19:47:00,pending
4230,112,125,5,456.69,2024-12-11 12:52:00,cancelled
4231,280,90,3,24.48,2024-12-26 06:33:00,cancelled
4232,661,53,3,352.46,2024-08-17 11:23:00,refunded
4233,401,16,9,205.73,2024-05-02 07:46:00,refunded
4234,347,77,10,173.66,2024-11-16 09:29:00,cancelled
4235,42,146,5,107.74,2024-08-02 12:06:00,refunded
4236,312,167,3,425.95,2024-11-14 17:57:00,cancelled
4237,503,25,4,481.69,2024-06-23 00:57:00,cancelled
4238,890,176,6,411.69,2024-04-15 20:47:00,completed
4239,80,29,5,465.44,2024-06-03 15:18:00,completed
4240,745,58,7,81.01,2024-05-06 03:42:00,cancelled
4241,440,18,2,493.52,2024-06-08 03:07:00,pending
4242,732,44,2,216.53,2024-03-19 17:27:00,cancelled
4243,300,145,3,458.2,2024-06-15 09:09:00,completed
4244,658,167,1,235.17,2024-11-26 22:01:00,cancelled
4245,906,27,1,33.57,2024-09-08 06:51:00,pending
4246,341,165,6,227.93,2024-02-16 22:56:00,completed
4247,285,90,6,126.2,2024-11-05 05:39:00,pending
4248,896,147,6,373.22,2024-11-16 22:08:00,pending
4249,909,159,8,111.18,2024-04-26 09:32:00,pending
4250,305,106,2,460.87,2024-05-24 20:15:00,refunded
4251,610,149,3,354.37,2024-04-07 18:48:00,refunded
4252,177,115,8,168.53,2024-12-16 19:46:00,pending
4253,573,133,10,35.38,2024-01-27 18:54:00,refunded
4254,453,15,5,211.55,2024-08-11 01:19:00,pending
4255,828,31,9,214.19,2024-03-15 12:23:00,completed
4256,33,168,2,247.67,2024-10-24 22:24:00,completed
4257,345,129,2,380.47,2024-11-12 21:04:00,refunded
4258,575,199,8,133.2,2024-08-16 17:47:00,pending
4259,654,78,9,399.86,2024-01-13 06:53:00,refunded
4260,318,67,10,147.52,2024-02-17 12:13:00,cancelled
4261,952,37,7,221.38,2024-05-22 07:10:00,refunded
4262,674,111,9,270.96,2024-12-26 17:14:00,pending
4263,245,132,8,54.27,2024-01-28 00:37:00,cancelled
4264,336,177,7,364.74,2024-09-10 23:05:00,pending
4265,58,184,7,212.01,2024-01-07 17:24:00,completed
4266,74,108,2,72.03,2024-06-30 23:19:00,completed
4267,845,85,9,324.95,2024-05-01 23:26:00,refunded
4268,682,63,10,299.75,2024-12-12 18:39:00,pending
4269,938,109,3,488.32,2024-06-08 13:17:00,completed
4270,358,7,2,85.06,2024-02-20 01:10:00,pending
4271,109,66,10,280.82,2024-10-17 18:36:00,pending
4272,992,194,7,196.27,2024-04-09 14:10:00,completed
4273,567,95,7,184.08,2024-10-30 10:06:00,cancelled
4274,920,40,9,415.81,2024-04-12 14:23:00,completed
4275,663,136,6,309.98,2024-02-24 05:44:00,refunded
4276,591,123,9,47.47,2024-06-09 05:51:00,pending
4277,174,56,4,274.33,2024-10-27 23:21:00,cancelled
4278,310,74,3,37.85,2024-04-30 20:41:00,completed
4279,262,119,6,351.87,2024-12-11 03:04:00,refunded
4280,558,88,6,493.31,2024-01-29 16:28:00,refunded
4281,857,123,7,46.07,2024-04-29 10:23:00,refunded
4282,381,38,8,220.41,2024-11-24 00:52:00,cancelled
4283,168,102,8,284.12,2024-01-15 20:55:00,cancelled
4284,546,199,3,400.39,2024-11-28 17:29:00,refunded
4285,503,52,5,23.66,2024-02-15 22:17:00,completed
4286,462,2,6,213.02,2024-02-01 02:09:00,refunded
4287,153,160,10,362.11,2024-11-12 06:18:00,cancelled
4288,362,109,8,378.33,2024-03-21 04:34:00,cancelled
4289,281,15,7,254.89,2024-08-09 14:23:00,completed
4290,249,99,9,397.45,2024-03-11 16:46:00,refunded
4291,642,156,5,20.86,2024-11-30 10:13:00,refunded
4292,63,116,3,95.2,2024-04-18 21:55:00,completed
4293,544,41,3,488.6,2024-07-27 09:41:00,refunded
4294,463,69,3,195.61,2024-08-06 08:36:00,cancelled
4295,761,174,3,344.2,2024-01-25 08:47:00,pending
4296,610,96,3,497.85,2024-06-12 20:52:00,refunded
4297,986,144,2,224.6,2024-09-24 11:07:00,pending
4298,941,141,4,164.37,2024-11-16 15:11:00,cancelled
4299,570,68,5,347.58,2024-07-19 06:37:00,pending
4300,822,32,3,377.8,2024-06-06 08:40:00,pending
4301,892,2,6,33.84,2024-10-13 20:02:00,completed
4302,397,165,2,189.21,2024-05-05 03:48:00,cancelled
4303,804,154,7,97.35,2024-10-11 21:48:00,completed
4304,145,181,3,189.22,2024-02-06 19:55:00,cancelled
4305,746,12,2,173.58,2024-09-22 09:45:00,refunded
4306,365,36,6,46.93,2024-07-18 23:47:00,pending
4307,330,139,9,282.0,2024-05-27 09:49:00,cancelled
4308,609,54,6,348.83,2024-07-26 07:33:00,pending
4309,819,158,1,188.77,2024-08-10 09:41:00,refunded
4310,794,114,6,285.05,2024-04-04 19:40:00,cancelled
4311,467,4,7,409.65,2024-11-26 20:10:00,completed
4312,90,77,4,70.12,2024-08-09 20:51:00,refunded
4313,168,114,7,363.77,2024-08-26 12:26:00,completed
4314,427,2,7,49.13,2024-12-03 23:43:00,pending
4315,534,66,2,77.62,2024-09-15 01:20:00,refunded
4316,874,127,5,404.97,2024-09-05 21:59:00,cancelled
4317,840,195,7,383.09,2024-08-11 02:52:00,pending
4318,313,100,6,137.64,2024-11-21 16:09:00,cancelled
4319,546,171,1,98.03,2024-07-26 06:21:00,cancelled
4320,234,166,7,260.61,2024-05-09 21:13:00,pending
4321,187,29,3,54.55,2024-09-13 23:14:00,pending
4322,245,72,9,451.46,2024-05-09 14:49:00,pending
4323,133,132,4,477.12,2024-06-12 03:22:00,refunded
4324,514,66,6,53.81,2024-07-10 11:33:00,completed
4325,664,22,8,408.21,2024-08-17 08:18:00,completed
4326,463,103,5,203.93,2024-04-13 06:42:00,refunded
4327,175,49,9,112.28,2024-10-15 11:14:00,pending
4328,158,83,6,377.51,2024-10-25 04:26:00,cancelled
4329,49,70,3,359.01,2024-12-15 19:43:00,cancelled
4330,698,50,9,409.37,2024-10-08 19:57:00,completed
4331,135,159,5,47.09,2024-12-29 18:23:00,pending
4332,474,133,9,129.8,2024-07-03 20:15:00,completed
4333,613,123,9,480.55,2024-06-16 02:37:00,refunded
4334,797,9,10,362.75,2024-10-02 19:08:00,cancelled
4335,676,162,10,444.2,2024-03-15 05:33:00,refunded
4336,459,8,8,178.58,2024-04-15 03:52:00,refunded
4337,347,83,10,289.38,2024-10-10 22:39:00,pending
4338,240,25,1,119.8,2024-10-09 23:13:00,completed
4339,480,71,6,247.37,2024-04-28 22:49:00,pending
4340,660,25,9,185.94,2024-08-23 06:17:00,cancelled
4341,891,147,5,170.4,2024-03-31 12:50:00,cancelled
4342,720,176,4,269.29,2024-02-07 21:06:00,refunded
4343,440,187,6,36.33,2024-09-08 14:46:00,pending
4344,774,97,5,40.61,2024-05-16 15:06:00,completed
4345,88,46,4,331.65,2024-09-17 18:33:00,pending
4346,631,118,4,425.96,2024-11-13 01:16:00,pending
4347,479,77,10,200.53,2024-01-21 22:45:00,completed
4348,284,151,5,256.29,2024-02-02 19:05:00,pending
4349,861,181,10,431.6,2024-10-20 21:00:00,pending
4350,834,132,2,279.24,2024-10-18 07:37:00,completed
4351,723,99,6,459.12,2024-12-04 08:45:00,completed
4352,558,145,9,264.66,2024-10-26 08:36:00,refunded
4353,86,120,4,356.8,2024-12-26 11:50:00,completed
4354,821,188,9,349.53,2024-01-13 12:17:00,pending
4355,231,172,4,345.03,2024-12-28 21:03:00,refunded
4356,293,183,7,214.18,2024-05-02 11:45:00,pending
4357,398,174,6,484.48,2024-06-13 04:59:00,cancelled
4358,408,197,7,162.93,2024-12-23 07:17:00,pending
4359,235,192,4,130.17,2024-07-23 12:49:00,pending
4360,860,154,10,105.19,2024-02-29 18:52:00,cancelled
4361,727,94,2,196.93,2024-10-04 02:54:00,pending
4362,549,72,1,409.76,2024-01-01 20:39:00,refunded
4363,379,162,10,285.21,2024-04-16 06:00:00,pending
4364,287,150,9,33.86,2024-07-09 16:58:00,refunded
4365,923,198,10,286.43,2024-02-23 01:44:00,pending
4366,187,120,6,328.4,2024-09-10 04:09:00,completed
4367,866,11,1,156.49,2024-03-24 14:16:00,cancelled
4368,99,94,10,194.96,2024-08-28 06:09:00,refunded
4369,90,181,1,468.73,2024-07-22 03:53:00,refunded
4370,228,149,8,286.56,2024-06-20 17:14:00,completed
4371,966,142,10,130.7,2024-07-09 08:48:00,refunded
4372,183,26,8,149.78,2024-03-20 04:59:00,completed
4373,950,62,5,30.52,2024-04-17 14:05:00,completed
4374,220,102,6,428.32,2024-07-11 03:18:00,pending
4375,557,91,2,474.45,2024-01-12 10:40:00,refunded
4376,358,74,7,458.01,2024-03-03 23:21:00,completed
4377,963,81,10,81.64,2024-08-26 02:35:00,pending
4378,407,140,4,457.69,2024-02-08 12:07:00,completed
4379,900,41,5,200.36,2024-08-06 02:19:00,refunded
4380,101,83,9,400.95,2024-08-11 09:15:00,cancelled
4381,120,115,6,97.14,2024-10-21 00:48:00,pending
4382,936,64,3,264.2,2024-10-31 18:54:00,completed
4383,217,144,2,284.96,2024-10-22 20:12:00,cancelled
4384,534,145,3,475.08,2024-12-05 17:51:00,cancelled
4385,878,159,2,460.26,2024-02-11 08:13:00,completed
4386,14,17,8,35.09,2024-03-04 13:57:00,cancelled
4387,291,181,7,179.03,2024-10-08 09:15:00,completed
4388,370,126,9,310.29,2024-02-22 05:08:00,pending
4389,131,88,8,332.54,2024-01-27 00:01:00,refunded
4390,516,200,3,449.25,2024-04-02 19:59:00,refunded
4391,398,184,9,43.73,2024-10-13 10:14:00,pending
4392,61,5,9,447.87,2024-07-11 19:42:00,pending
4393,763,32,6,235.31,2024-01-24 13:55:00,pending
4394,931,139,7,411.82,2024-10-16 14:50:00,completed
4395,426,109,2,191.79,2024-03-30 01:59:00,pending
4396,468,177,10,232.87,2024-08-23 01:30:00,refunded
4397,625,157,1,26.0,2024-05-08 05:17:00,completed
4398,454,2,9,277.27,2024-10-13 08:15:00,pending
4399,600,31,3,362.84,2024-10-21 11:43:00,completed
4400,615,37,8,412.18,2024-05-20 01:41:00,completed
4401,498,178,4,247.99,2024-03-01 21:11:00,pending
4402,758,164,7,473.14,2024-08-16 12:55:00,cancelled
4403,837,112,6,460.56,2024-07-14 12:52:00,refunded
4404,906,12,3,182.37,2024-11-30 06:38:00,refunded
4405,415,14,9,452.24,2024-12-11 21:45:00,completed
4406,149,191,1,361.2,2024-03-05 05:36:00,refunded
4407,890,166,8,339.16,2024-10-26 10:47:00,pending
4408,691,111,2,20.15,2024-06-12 01:49:00,pending
4409,172,1,10,269.81,2024-11-20 21:34:00,completed
4410,630,14,4,58.02,2024-06-10 15:01:00,completed
4411,650,61,10,106.97,2024-10-17 12:08:00,completed
4412,76,188,4,154.01,2024-12-11 13:46:00,completed
4413,436,19,10,301.38,2024-11-25 02:20:00,pending
4414,532,125,9,208.12,2024-04-28 16:17:00,completed
4415,44,40,10,58.21,2024-12-23 22:23:00,completed
4416,691,70,6,25.05,2024-03-22 21:02:00,refunded
4417,77,159,4,245.01,2024-12-19 21:48:00,completed
4418,662,86,8,31.01,2024-06-18 23:09:00,completed
4419,141,70,6,409.55,2024-08-27 04:16:00,refunded
4420,590,44,5,233.01,2024-01-05 13:54:00,refunded
4421,692,148,9,445.49,2024-05-14 13:33:00,refunded
4422,388,145,10,29.12,2024-05-10 18:13:00,refunded
4423,851,134,10,283.87,2024-11-21 10:03:00,cancelled
4424,473,79,3,150.8,2024-06-12 12:58:00,refunded
4425,758,3,8,147.07,2024-03-12 16:59:00,pending
4426,253,138,5,270.54,2024-09-02 06:26:00,refunded
4427,516,189,6,266.52,2024-06-09 00:28:00,cancelled
4428,210,96,8,204.64,2024-10-05 14:17:00,cancelled
4429,192,81,5,459.31,2024-03-03 06:59:00,refunded
4430,98,21,10,208.7,2024-02-23 23:03:00,completed
4431,134,126,6,272.25,2024-07-06 11:05:00,cancelled
4432,218,41,3,429.16,2024-01-22 02:18:00,refunded
4433,864,148,5,58.19,2024-02-03 16:20:00,refunded
4434,689,168,1,33.01,2024-03-30 20:52:00,refunded
4435,998,18,2,339.0,2024-02-18 13:58:00,refunded
4436,499,77,10,124.51,2024-06-22 07:44:00,pending
4437,125,80,7,133.47,2024-12-11 10:59:00,pending
4438,251,100,4,457.02,2024-10-28 09:10:00,cancelled
4439,913,73,7,29.59,2024-08-02 01:15:00,cancelled
4440,765,129,9,82.27,2024-06-27 12:02:00,pending
4441,171,79,7,238.88,2024-09-06 17:22:00,refunded
4442,781,127,4,380.55,2024-06-26 00:27:00,cancelled
4443,964,41,7,115.18,2024-02-28 20:14:00,completed
4444,276,90,8,222.93,2024-06-02 07:46:00,completed
4445,199,135,6,113.34,2024-07-14 11:59:00,pending
4446,51,69,8,158.38,2024-09-11 11:45:00,completed
4447,850,156,7,272.34,2024-12-16 05:22:00,refunded
4448,938,200,6,76.37,2024-04-23 06:05:00,completed
4449,255,50,8,366.54,2024-12-31 15:50:00,refunded
4450,872,175,5,285.3,2024-03-17 21:35:00,pending
4451,6,165,4,367.53,2024-10-14 08:45:00,cancelled
4452,149,98,8,336.1,2024-08-16 01:39:00,completed
4453,935,48,1,352.49,2024-03-17 08:12:00,refunded
4454,896,14,4,457.49,2024-04-13 13:52:00,pending
4455,802,26,7,348.53,2024-05-31 21:14:00,completed
4456,977,199,3,470.05,2024-11-02 22:19:00,completed
4457,839,118,3,91.54,2024-01-30 22:57:00,cancelled
4458,169,187,10,221.61,2024-10-26 16:57:00,pending
4459,579,167,3,176.1,2024-11-16 17:26:00,cancelled
4460,740,198,6,404.26,2024-09-16 10:30:00,refunded
4461,291,128,3,232.51,2024-02-28 18:32:00,cancelled
4462,752,6,1,497.66,2024-06-01 18:15:00,cancelled
4463,323,5,4,465.23,2024-11-20 19:10:00,pending
4464,227,139,9,353.25,2024-04-15 20:00:00,completed
4465,351,181,5,21.85,2024-06-16 23:31:00,completed
4466,137,80,7,69.78,2024-06-21 23:20:00,cancelled
4467,620,151,3,172.12,2024-04-30 07:52:00,completed
4468,486,21,7,411.51,2024-02-15 01:12:00,cancelled
4469,328,127,9,112.72,2024-10-26 11:21:00,completed
4470,615,134,7,312.08,2024-03-24 15:15:00,cancelled
4471,670,193,7,297.02,2024-11-12 04:49:00,refunded
4472,86,123,10,477.17,2024-11-13 14:56:00,cancelled
4473,326,107,8,428.96,2024-09-21 17:31:00,pending
4474,845,13,5,457.06,2024-07-18 12:07:00,pending
4475,730,84,7,120.08,2024-09-04 20:04:00,refunded
4476,321,190,1,195.48,2024-04-26 00:45:00,refunded
4477,850,41,4,62.49,2024-11-12 18:11:00,pending
4478,584,37,4,231.54,2024-03-12 05:05:00,refunded
4479,954,24,3,287.44,2024-10-12 08:44:00,cancelled
4480,777,126,1,86.56,2024-12-08 22:36:00,pending
4481,820,77,8,435.95,2024-11-26 03:48:00,cancelled
4482,238,72,5,275.9,2024-12-02 03:35:00,refunded
4483,492,1,9,389.44,2024-02-29 21:07:00,refunded
4484,66,139,10,388.68,2024-04-01 10:27:00,completed
4485,844,167,6,263.61,2024-07-28 06:21:00,pending
4486,366,63,2,332.05,2024-12-15 17:13:00,pending
4487,657,28,1,140.14,2024-05-05 03:14:00,cancelled
4488,206,59,6,294.94,2024-03-21 13:48:00,pending
4489,929,76,9,305.25,2024-10-03 22:32:00,cancelled
4490,468,40,6,456.35,2024-12-24 14:36:00,refunded
4491,661,166,1,357.5,2024-06-12 13:53:00,completed
4492,166,167,2,191.17,2024-05-05 06:18:00,completed
4493,579,22,10,340.73,2024-12-09 19:56:00,cancelled
4494,815,131,2,114.37,2024-04-05 00:21:00,pending
4495,717,150,7,104.37,2024-12-30 11:47:00,pending
4496,639,62,3,387.81,2024-04-17 19:21:00,refunded
4497,832,141,9,376.75,2024-11-27 20:36:00,cancelled
4498,70,140,8,379.3,2024-03-03 23:00:00,pending
4499,566,160,1,21.63,2024-03-05 03:06:00,refunded
4500,833,144,4,298.3,2024-03-31 22:26:00,completed
4501,498,123,5,120.55,2024-03-03 00:54:00,cancelled
4502,931,109,3,288.8,2024-11-04 20:55:00,cancelled
4503,755,101,10,230.24,2024-10-21 17:20:00,pending
4504,993,100,5,219.92,2024-02-02 13:50:00,completed
4505,461,181,1,280.21,2024-10-31 10:12:00,completed
4506,296,46,9,294.94,2024-06-06 00:24:00,cancelled
4507,21,195,7,324.78,2024-08-28 00:12:00,pending
4508,672,10,4,205.42,2024-05-10 08:16:00,refunded
